545037892	20160522	201605	2016	2016.3890	DEU	GERMANY	DEU								COP	POLICE						COP			0	195	195	19	4	-10.0	4	2	4	-3.96039603960396	2	Florida, United States	US	USFL	27.8333	-81.717	FL	3	North Port, Florida, United States	US	USFL	27.0442	-82.2359	294334	3	North Port, Florida, United States	US	USFL	27.0442	-82.2359	294334	20160529	http://www.newschief.com/article/20160528/NEWS/160529431
545037893	20160522	201605	2016	2016.3890	DEU	GERMAN	DEU								COP	POLICE						COP			1	195	195	19	4	-10.0	36	3	24	-4.74088952381791	1	Germany	GM	GM	51	9	GM	3	North Port, Florida, United States	US	USFL	27.0442	-82.2359	294334	1	Germany	GM	GM	51	9	GM	20160529	http://www.newschief.com/article/20160528/NEWS/160529431
545037894	20160522	201605	2016	2016.3890	DEU	GERMANY	DEU								COP	POLICE						COP			1	195	195	19	4	-10.0	20	3	16	-4.74088952381791	1	Germany	GM	GM	51	9	GM	1	Germany	GM	GM	51	9	GM	1	Germany	GM	GM	51	9	GM	20160529	http://www.newschief.com/article/20160528/NEWS/160529431
545037895	20160522	201605	2016	2016.3890	DEU	GERMAN	DEU								HLH	CAREGIVER						HLH			1	190	190	19	4	-10.0	14	3	10	-4.78797228256144	1	Germany	GM	GM	51	9	GM	3	North Port, Florida, United States	US	USFL	27.0442	-82.2359	294334	3	North Port, Florida, United States	US	USFL	27.0442	-82.2359	294334	20160529	http://www.newschief.com/article/20160528/NEWS/160529431
545037896	20160522	201605	2016	2016.3890	DEU	GERMANY	DEU								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	2	4	-3.96039603960396	2	Florida, United States	US	USFL	27.8333	-81.717	FL	3	North Port, Florida, United States	US	USFL	27.0442	-82.2359	294334	3	North Port, Florida, United States	US	USFL	27.0442	-82.2359	294334	20160529	http://www.newschief.com/article/20160528/NEWS/160529431
545037897	20160522	201605	2016	2016.3890	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	190	190	19	4	-10.0	24	3	20	-4.78797228256144	1	Germany	GM	GM	51	9	GM	3	North Port, Florida, United States	US	USFL	27.0442	-82.2359	294334	3	North Port, Florida, United States	US	USFL	27.0442	-82.2359	294334	20160529	http://www.newschief.com/article/20160528/NEWS/160529431
545037898	20160522	201605	2016	2016.3890	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	195	195	19	4	-10.0	28	3	20	-4.78797228256144	1	Germany	GM	GM	51	9	GM	3	North Port, Florida, United States	US	USFL	27.0442	-82.2359	294334	3	North Port, Florida, United States	US	USFL	27.0442	-82.2359	294334	20160529	http://www.newschief.com/article/20160528/NEWS/160529431
545037899	20160522	201605	2016	2016.3890	GBR	UNITED KINGDOM	GBR								GOV	FOREIGN OFFICE						GOV			1	128	128	12	3	-5.0	6	1	6	-3.24561403508772	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	59.15	-2.61667	-2611570	20160529	http://www.heraldscotland.com/opinion/14523177.The_unravelling_of_Kenny_MacAskill_____and_the_case_against_Megrahi/
545037900	20160522	201605	2016	2016.3890	GBRGOV	UNITED KINGDOM	GBR					GOV													0	011	011	01	1	-0.1	6	1	6	-0.84033613445378	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20160529	http://www.heraldscotland.com/news/14523236.Scotland_losing_out_under_UK_Government_visa_rules_on_minimum_salary/
545037901	20160522	201605	2016	2016.3890	GBRGOV	DAVID CAMERON	GBR					GOV			PTY	PARTY LEADER									1	051	051	05	1	3.4	6	1	6	2.11864406779661	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	20160529	http://www.heraldscotland.com/news/14523228.Tory_MSP__Same_sex_unions_like_Ruth_Davidson__39_s_a__quot_false_image_of_marriage_quot_/
